bar,line_id,role,quality,touches,atr,tf,arm,outcome,symbol
11401,4h-R-59080,resistance,86.37,4,30.657558414363912,4h,placebo,break,XAUUSD.a
2906,4h-R-59080,resistance,86.37,4,30.657558414363912,4h,random,break,XAUUSD.a
11402,4h-R-59077,resistance,87.47,4,29.927018527623623,4h,line,hold,XAUUSD.a
11402,4h-R-59077,resistance,87.47,4,29.927018527623623,4h,placebo,break,XAUUSD.a
8289,4h-R-59077,resistance,87.47,4,29.927018527623623,4h,random,hold,XAUUSD.a
11402,4h-R-59079,resistance,86.92,4,29.927018527623623,4h,line,hold,XAUUSD.a
11402,4h-R-59079,resistance,86.92,4,29.927018527623623,4h,placebo,hold,XAUUSD.a
3006,4h-R-59079,resistance,86.92,4,29.927018527623623,4h,random,break,XAUUSD.a
11408,4h-R-59075,resistance,89.26,5,32.573507942893215,4h,line,break,XAUUSD.a
11408,4h-R-59075,resistance,89.26,5,32.573507942893215,4h,placebo,hold,XAUUSD.a
10666,4h-R-59075,resistance,89.26,5,32.573507942893215,4h,random,break,XAUUSD.a
11408,4h-R-59079,resistance,87.46,5,32.573507942893215,4h,line,break,XAUUSD.a
11408,4h-R-59079,resistance,87.46,5,32.573507942893215,4h,placebo,hold,XAUUSD.a
1850,4h-R-59079,resistance,87.46,5,32.573507942893215,4h,random,hold,XAUUSD.a
11438,4h-S-59258,support,65.5,3,25.508665953975544,4h,line,break,XAUUSD.a
11438,4h-S-59258,support,65.5,3,25.508665953975544,4h,placebo,hold,XAUUSD.a
11085,4h-S-59258,support,65.5,3,25.508665953975544,4h,random,hold,XAUUSD.a
11454,4h-S-59335,support,84.87,3,21.798445274528657,4h,line,break,XAUUSD.a
11454,4h-S-59335,support,84.87,3,21.798445274528657,4h,placebo,break,XAUUSD.a
8374,4h-S-59335,support,84.87,3,21.798445274528657,4h,random,hold,XAUUSD.a
11454,4h-S-59337,support,83.12,3,21.798445274528657,4h,line,break,XAUUSD.a
11454,4h-S-59337,support,83.12,3,21.798445274528657,4h,placebo,break,XAUUSD.a
3069,4h-S-59337,support,83.12,3,21.798445274528657,4h,random,hold,XAUUSD.a
11454,4h-S-59339,support,82.52,3,21.798445274528657,4h,line,break,XAUUSD.a
11454,4h-S-59339,support,82.52,3,21.798445274528657,4h,placebo,break,XAUUSD.a
1577,4h-S-59339,support,82.52,3,21.798445274528657,4h,random,hold,XAUUSD.a
11454,4h-S-59340,support,82.12,3,21.798445274528657,4h,line,break,XAUUSD.a
11454,4h-S-59340,support,82.12,3,21.798445274528657,4h,placebo,break,XAUUSD.a
1754,4h-S-59340,support,82.12,3,21.798445274528657,4h,random,hold,XAUUSD.a
11454,4h-S-59341,support,81.87,3,21.798445274528657,4h,line,break,XAUUSD.a
11454,4h-S-59341,support,81.87,3,21.798445274528657,4h,placebo,break,XAUUSD.a
12472,4h-S-59341,support,81.87,3,21.798445274528657,4h,random,hold,XAUUSD.a
11454,4h-S-59343,support,80.42,3,21.798445274528657,4h,line,break,XAUUSD.a
11454,4h-S-59343,support,80.42,3,21.798445274528657,4h,placebo,break,XAUUSD.a
744,4h-S-59343,support,80.42,3,21.798445274528657,4h,random,break,XAUUSD.a
11454,4h-S-59344,support,79.52,3,21.798445274528657,4h,line,hold,XAUUSD.a
11454,4h-S-59344,support,79.52,3,21.798445274528657,4h,placebo,hold,XAUUSD.a
8883,4h-S-59344,support,79.52,3,21.798445274528657,4h,random,break,XAUUSD.a
11454,4h-S-59345,support,78.62,3,21.798445274528657,4h,line,hold,XAUUSD.a
11454,4h-S-59345,support,78.62,3,21.798445274528657,4h,placebo,hold,XAUUSD.a
4161,4h-S-59345,support,78.62,3,21.798445274528657,4h,random,hold,XAUUSD.a
11455,4h-S-59346,support,78.99,3,22.151413469205163,4h,line,hold,XAUUSD.a
11455,4h-S-59346,support,78.99,3,22.151413469205163,4h,placebo,break,XAUUSD.a
8641,4h-S-59346,support,78.99,3,22.151413469205163,4h,random,hold,XAUUSD.a
11468,4h-R-59426,resistance,87.85,4,23.58360963464827,4h,line,break,XAUUSD.a
11468,4h-R-59426,resistance,87.85,4,23.58360963464827,4h,placebo,hold,XAUUSD.a
4420,4h-R-59426,resistance,87.85,4,23.58360963464827,4h,random,hold,XAUUSD.a
11470,4h-R-59366,resistance,92.88,4,24.694540960487554,4h,line,hold,XAUUSD.a
11470,4h-R-59366,resistance,92.88,4,24.694540960487554,4h,placebo,break,XAUUSD.a
4038,4h-R-59366,resistance,92.88,4,24.694540960487554,4h,random,hold,XAUUSD.a
11470,4h-R-59360,resistance,81.88,3,24.694540960487554,4h,line,break,XAUUSD.a
11470,4h-R-59360,resistance,81.88,3,24.694540960487554,4h,placebo,break,XAUUSD.a
8475,4h-R-59360,resistance,81.88,3,24.694540960487554,4h,random,hold,XAUUSD.a
11495,4h-S-59486,support,95.46,5,21.298487734185375,4h,line,break,XAUUSD.a
11495,4h-S-59486,support,95.46,5,21.298487734185375,4h,placebo,hold,XAUUSD.a
6528,4h-S-59486,support,95.46,5,21.298487734185375,4h,random,hold,XAUUSD.a
11525,4h-R-59310,resistance,87.22,5,24.066002323348584,4h,line,hold,XAUUSD.a
11525,4h-R-59310,resistance,87.22,5,24.066002323348584,4h,placebo,break,XAUUSD.a
3555,4h-R-59310,resistance,87.22,5,24.066002323348584,4h,random,hold,XAUUSD.a
11525,4h-R-59312,resistance,86.57,5,24.066002323348584,4h,line,hold,XAUUSD.a
11525,4h-R-59312,resistance,86.57,5,24.066002323348584,4h,placebo,hold,XAUUSD.a
9137,4h-R-59312,resistance,86.57,5,24.066002323348584,4h,random,break,XAUUSD.a
11562,4h-R-59830,resistance,96.62,5,21.14304931667237,4h,line,hold,XAUUSD.a
11562,4h-R-59830,resistance,96.62,5,21.14304931667237,4h,placebo,hold,XAUUSD.a
9129,4h-R-59830,resistance,96.62,5,21.14304931667237,4h,random,break,XAUUSD.a
11562,4h-R-59836,resistance,93.47,5,21.14304931667237,4h,line,hold,XAUUSD.a
11562,4h-R-59836,resistance,93.47,5,21.14304931667237,4h,placebo,hold,XAUUSD.a
3048,4h-R-59836,resistance,93.47,5,21.14304931667237,4h,random,break,XAUUSD.a
11562,4h-R-59837,resistance,93.07,5,21.14304931667237,4h,line,hold,XAUUSD.a
11562,4h-R-59837,resistance,93.07,5,21.14304931667237,4h,placebo,hold,XAUUSD.a
6496,4h-R-59837,resistance,93.07,5,21.14304931667237,4h,random,hold,XAUUSD.a
11564,4h-S-59854,support,96.82,4,22.419057829171546,4h,line,break,XAUUSD.a
11564,4h-S-59854,support,96.82,4,22.419057829171546,4h,placebo,hold,XAUUSD.a
11980,4h-S-59854,support,96.82,4,22.419057829171546,4h,random,hold,XAUUSD.a
11564,4h-S-59855,support,96.82,5,22.419057829171546,4h,line,break,XAUUSD.a
11564,4h-S-59855,support,96.82,5,22.419057829171546,4h,placebo,hold,XAUUSD.a
5358,4h-S-59855,support,96.82,5,22.419057829171546,4h,random,hold,XAUUSD.a
11564,4h-S-59856,support,95.92,4,22.419057829171546,4h,line,break,XAUUSD.a
11564,4h-S-59856,support,95.92,4,22.419057829171546,4h,placebo,hold,XAUUSD.a
5819,4h-S-59856,support,95.92,4,22.419057829171546,4h,random,hold,XAUUSD.a
11564,4h-S-59859,support,94.27,4,22.419057829171546,4h,line,break,XAUUSD.a
11564,4h-S-59859,support,94.27,4,22.419057829171546,4h,placebo,break,XAUUSD.a
2230,4h-S-59859,support,94.27,4,22.419057829171546,4h,random,hold,XAUUSD.a
11623,4h-R-60203,resistance,96.87,4,15.611661923814864,4h,line,hold,XAUUSD.a
11623,4h-R-60203,resistance,96.87,4,15.611661923814864,4h,placebo,hold,XAUUSD.a
8741,4h-R-60203,resistance,96.87,4,15.611661923814864,4h,random,hold,XAUUSD.a
11623,4h-R-60204,resistance,96.47,4,15.611661923814864,4h,line,hold,XAUUSD.a
11623,4h-R-60204,resistance,96.47,4,15.611661923814864,4h,placebo,break,XAUUSD.a
4468,4h-R-60204,resistance,96.47,4,15.611661923814864,4h,random,break,XAUUSD.a
11642,4h-R-60203,resistance,95.49,5,14.750737711092441,4h,line,break,XAUUSD.a
11642,4h-R-60203,resistance,95.49,5,14.750737711092441,4h,placebo,hold,XAUUSD.a
11716,4h-R-60203,resistance,95.49,5,14.750737711092441,4h,random,hold,XAUUSD.a
11643,4h-R-60204,resistance,95.21,5,14.461399303157284,4h,line,break,XAUUSD.a
11643,4h-R-60204,resistance,95.21,5,14.461399303157284,4h,placebo,break,XAUUSD.a
6419,4h-R-60204,resistance,95.21,5,14.461399303157284,4h,random,hold,XAUUSD.a
11645,4h-R-60206,resistance,95.17,4,15.076869807314193,4h,line,hold,XAUUSD.a
11645,4h-R-60206,resistance,95.17,4,15.076869807314193,4h,placebo,hold,XAUUSD.a
10974,4h-R-60206,resistance,95.17,4,15.076869807314193,4h,random,break,XAUUSD.a
11645,4h-R-59830,resistance,88.34,6,15.076869807314193,4h,line,hold,XAUUSD.a
11645,4h-R-59830,resistance,88.34,6,15.076869807314193,4h,placebo,break,XAUUSD.a
1949,4h-R-59830,resistance,88.34,6,15.076869807314193,4h,random,break,XAUUSD.a
11668,4h-S-60406,support,94.31,4,16.39276694427231,4h,line,hold,XAUUSD.a
11668,4h-S-60406,support,94.31,4,16.39276694427231,4h,placebo,hold,XAUUSD.a
5607,4h-S-60406,support,94.31,4,16.39276694427231,4h,random,break,XAUUSD.a
11681,4h-R-59837,resistance,91.77,6,14.679241254168103,4h,line,break,XAUUSD.a
11681,4h-R-59837,resistance,91.77,6,14.679241254168103,4h,placebo,break,XAUUSD.a
796,4h-R-59837,resistance,91.77,6,14.679241254168103,4h,random,break,XAUUSD.a
11760,4h-R-60857,resistance,93.67,5,15.253060043731352,4h,line,hold,XAUUSD.a
11760,4h-R-60857,resistance,93.67,5,15.253060043731352,4h,placebo,hold,XAUUSD.a
9635,4h-R-60857,resistance,93.67,5,15.253060043731352,4h,random,break,XAUUSD.a
11760,4h-R-60862,resistance,91.07,5,15.253060043731352,4h,line,hold,XAUUSD.a
11760,4h-R-60862,resistance,91.07,5,15.253060043731352,4h,placebo,break,XAUUSD.a
269,4h-R-60862,resistance,91.07,5,15.253060043731352,4h,random,break,XAUUSD.a
11768,4h-S-60894,support,81.7,4,17.931775853438275,4h,line,break,XAUUSD.a
11768,4h-S-60894,support,81.7,4,17.931775853438275,4h,placebo,break,XAUUSD.a
7491,4h-S-60894,support,81.7,4,17.931775853438275,4h,random,break,XAUUSD.a
11788,4h-S-60997,support,96.2,5,16.783853913999526,4h,line,hold,XAUUSD.a
11788,4h-S-60997,support,96.2,5,16.783853913999526,4h,placebo,break,XAUUSD.a
11096,4h-S-60997,support,96.2,5,16.783853913999526,4h,random,hold,XAUUSD.a
11788,4h-S-60998,support,95.9,5,16.783853913999526,4h,line,break,XAUUSD.a
11788,4h-S-60998,support,95.9,5,16.783853913999526,4h,placebo,break,XAUUSD.a
4801,4h-S-60998,support,95.9,5,16.783853913999526,4h,random,hold,XAUUSD.a
11788,4h-S-61000,support,95.2,5,16.783853913999526,4h,line,break,XAUUSD.a
11788,4h-S-61000,support,95.2,5,16.783853913999526,4h,placebo,break,XAUUSD.a
2651,4h-S-61000,support,95.2,5,16.783853913999526,4h,random,break,XAUUSD.a
11788,4h-S-61001,support,94.9,5,16.783853913999526,4h,line,break,XAUUSD.a
11788,4h-S-61001,support,94.9,5,16.783853913999526,4h,placebo,hold,XAUUSD.a
9012,4h-S-61001,support,94.9,5,16.783853913999526,4h,random,hold,XAUUSD.a
11788,4h-S-61003,support,93.5,5,16.783853913999526,4h,line,break,XAUUSD.a
11788,4h-S-61003,support,93.5,5,16.783853913999526,4h,placebo,break,XAUUSD.a
9325,4h-S-61003,support,93.5,5,16.783853913999526,4h,random,hold,XAUUSD.a
11788,4h-S-61005,support,92.55,5,16.783853913999526,4h,line,break,XAUUSD.a
11788,4h-S-61005,support,92.55,5,16.783853913999526,4h,placebo,hold,XAUUSD.a
8612,4h-S-61005,support,92.55,5,16.783853913999526,4h,random,break,XAUUSD.a
11802,4h-S-61097,support,96.05,5,14.427910492130295,4h,line,break,XAUUSD.a
11802,4h-S-61097,support,96.05,5,14.427910492130295,4h,placebo,hold,XAUUSD.a
12362,4h-S-61097,support,96.05,5,14.427910492130295,4h,random,break,XAUUSD.a
11802,4h-S-61098,support,95.75,5,14.427910492130295,4h,line,break,XAUUSD.a
11802,4h-S-61098,support,95.75,5,14.427910492130295,4h,placebo,break,XAUUSD.a
8758,4h-S-61098,support,95.75,5,14.427910492130295,4h,random,hold,XAUUSD.a
11803,4h-S-61096,support,96.64,4,13.723774028406682,4h,line,hold,XAUUSD.a
11803,4h-S-61096,support,96.64,4,13.723774028406682,4h,placebo,hold,XAUUSD.a
8847,4h-S-61096,support,96.64,4,13.723774028406682,4h,random,hold,XAUUSD.a
11890,4h-R-61603,resistance,88.2,4,21.073379036877537,4h,line,hold,XAUUSD.a
11890,4h-R-61603,resistance,88.2,4,21.073379036877537,4h,placebo,hold,XAUUSD.a
2164,4h-R-61603,resistance,88.2,4,21.073379036877537,4h,random,hold,XAUUSD.a
11891,4h-R-61608,resistance,83.47,4,20.816709105672,4h,line,hold,XAUUSD.a
11891,4h-R-61608,resistance,83.47,4,20.816709105672,4h,placebo,break,XAUUSD.a
3547,4h-R-61608,resistance,83.47,4,20.816709105672,4h,random,hold,XAUUSD.a
11892,4h-R-61611,resistance,79.97,4,21.201229883838273,4h,line,hold,XAUUSD.a
11892,4h-R-61611,resistance,79.97,4,21.201229883838273,4h,placebo,break,XAUUSD.a
7825,4h-R-61611,resistance,79.97,4,21.201229883838273,4h,random,break,XAUUSD.a
11892,4h-R-61610,resistance,66.67,3,21.201229883838273,4h,line,hold,XAUUSD.a
11892,4h-R-61610,resistance,66.67,3,21.201229883838273,4h,placebo,hold,XAUUSD.a
12449,4h-R-61610,resistance,66.67,3,21.201229883838273,4h,random,break,XAUUSD.a
11935,4h-S-61749,support,73.3,3,19.715819665903105,4h,line,break,XAUUSD.a
11935,4h-S-61749,support,73.3,3,19.715819665903105,4h,placebo,hold,XAUUSD.a
12590,4h-S-61749,support,73.3,3,19.715819665903105,4h,random,hold,XAUUSD.a
11937,4h-S-61744,support,90.69,4,19.353895528253194,4h,line,hold,XAUUSD.a
11937,4h-S-61744,support,90.69,4,19.353895528253194,4h,placebo,hold,XAUUSD.a
9014,4h-S-61744,support,90.69,4,19.353895528253194,4h,random,break,XAUUSD.a
11937,4h-S-61745,support,90.44,4,19.353895528253194,4h,line,hold,XAUUSD.a
11937,4h-S-61745,support,90.44,4,19.353895528253194,4h,placebo,break,XAUUSD.a
6364,4h-S-61745,support,90.44,4,19.353895528253194,4h,random,hold,XAUUSD.a
11940,4h-S-61747,support,91.21,4,20.752805566899546,4h,line,hold,XAUUSD.a
11940,4h-S-61747,support,91.21,4,20.752805566899546,4h,placebo,break,XAUUSD.a
12804,4h-S-61747,support,91.21,4,20.752805566899546,4h,random,hold,XAUUSD.a
11950,4h-R-61720,resistance,86.6,5,19.385376383009582,4h,line,break,XAUUSD.a
11950,4h-R-61720,resistance,86.6,5,19.385376383009582,4h,placebo,hold,XAUUSD.a
8535,4h-R-61720,resistance,86.6,5,19.385376383009582,4h,random,break,XAUUSD.a
11952,4h-R-61722,resistance,82.15,5,19.645809228207245,4h,line,break,XAUUSD.a
11952,4h-R-61722,resistance,82.15,5,19.645809228207245,4h,placebo,hold,XAUUSD.a
12139,4h-R-61722,resistance,82.15,5,19.645809228207245,4h,random,break,XAUUSD.a
11953,4h-R-61822,resistance,88.34,4,19.082537140478173,4h,line,break,XAUUSD.a
11953,4h-R-61822,resistance,88.34,4,19.082537140478173,4h,placebo,hold,XAUUSD.a
4355,4h-R-61822,resistance,88.34,4,19.082537140478173,4h,random,hold,XAUUSD.a
11953,4h-R-61823,resistance,87.64,4,19.082537140478173,4h,line,break,XAUUSD.a
11953,4h-R-61823,resistance,87.64,4,19.082537140478173,4h,placebo,hold,XAUUSD.a
3738,4h-R-61823,resistance,87.64,4,19.082537140478173,4h,random,hold,XAUUSD.a
11953,4h-R-61723,resistance,79.65,5,19.082537140478173,4h,line,break,XAUUSD.a
11953,4h-R-61723,resistance,79.65,5,19.082537140478173,4h,placebo,break,XAUUSD.a
3408,4h-R-61723,resistance,79.65,5,19.082537140478173,4h,random,hold,XAUUSD.a
11953,4h-R-61724,resistance,79.4,4,19.082537140478173,4h,line,break,XAUUSD.a
11953,4h-R-61724,resistance,79.4,4,19.082537140478173,4h,placebo,hold,XAUUSD.a
7753,4h-R-61724,resistance,79.4,4,19.082537140478173,4h,random,break,XAUUSD.a
12009,4h-R-62026,resistance,84.83,4,26.05034806781946,4h,line,break,XAUUSD.a
12009,4h-R-62026,resistance,84.83,4,26.05034806781946,4h,placebo,break,XAUUSD.a
12890,4h-R-62026,resistance,84.83,4,26.05034806781946,4h,random,hold,XAUUSD.a
12012,4h-R-62028,resistance,83.21,5,26.951477662171822,4h,line,break,XAUUSD.a
12012,4h-R-62028,resistance,83.21,5,26.951477662171822,4h,placebo,hold,XAUUSD.a
3798,4h-R-62028,resistance,83.21,5,26.951477662171822,4h,random,break,XAUUSD.a
12020,4h-R-62039,resistance,71.96,5,24.82945682662578,4h,line,break,XAUUSD.a
12020,4h-R-62039,resistance,71.96,5,24.82945682662578,4h,placebo,break,XAUUSD.a
10298,4h-R-62039,resistance,71.96,5,24.82945682662578,4h,random,hold,XAUUSD.a
12024,4h-R-62041,resistance,66.7,4,25.731823365921972,4h,line,hold,XAUUSD.a
12024,4h-R-62041,resistance,66.7,4,25.731823365921972,4h,placebo,hold,XAUUSD.a
10308,4h-R-62041,resistance,66.7,4,25.731823365921972,4h,random,hold,XAUUSD.a
12045,4h-R-62041,resistance,66.9,5,33.72296115123442,4h,line,hold,XAUUSD.a
12045,4h-R-62041,resistance,66.9,5,33.72296115123442,4h,placebo,break,XAUUSD.a
10819,4h-R-62041,resistance,66.9,5,33.72296115123442,4h,random,hold,XAUUSD.a
12052,4h-R-62041,resistance,66.8,6,36.98117774102813,4h,line,break,XAUUSD.a
12052,4h-R-62041,resistance,66.8,6,36.98117774102813,4h,placebo,hold,XAUUSD.a
9564,4h-R-62041,resistance,66.8,6,36.98117774102813,4h,random,break,XAUUSD.a
12076,4h-S-62382,support,86.91,4,53.900091625090816,4h,line,break,XAUUSD.a
12076,4h-S-62382,support,86.91,4,53.900091625090816,4h,placebo,break,XAUUSD.a
12069,4h-S-62382,support,86.91,4,53.900091625090816,4h,random,hold,XAUUSD.a
12076,4h-S-62383,support,85.66,4,53.900091625090816,4h,line,break,XAUUSD.a
12076,4h-S-62383,support,85.66,4,53.900091625090816,4h,placebo,break,XAUUSD.a
1184,4h-S-62383,support,85.66,4,53.900091625090816,4h,random,hold,XAUUSD.a
12076,4h-S-62385,support,71.06,3,53.900091625090816,4h,line,break,XAUUSD.a
12076,4h-S-62385,support,71.06,3,53.900091625090816,4h,placebo,break,XAUUSD.a
6452,4h-S-62385,support,71.06,3,53.900091625090816,4h,random,hold,XAUUSD.a
12076,4h-S-62386,support,70.41,3,53.900091625090816,4h,line,break,XAUUSD.a
12076,4h-S-62386,support,70.41,3,53.900091625090816,4h,placebo,break,XAUUSD.a
1046,4h-S-62386,support,70.41,3,53.900091625090816,4h,random,hold,XAUUSD.a
12098,4h-S-62423,support,93.58,5,54.73226275914823,4h,line,break,XAUUSD.a
12098,4h-S-62423,support,93.58,5,54.73226275914823,4h,placebo,break,XAUUSD.a
6390,4h-S-62423,support,93.58,5,54.73226275914823,4h,random,hold,XAUUSD.a
12099,4h-S-62416,support,97.11,5,53.98281541920905,4h,line,break,XAUUSD.a
12099,4h-S-62416,support,97.11,5,53.98281541920905,4h,placebo,hold,XAUUSD.a
9487,4h-S-62416,support,97.11,5,53.98281541920905,4h,random,hold,XAUUSD.a
12099,4h-S-62418,support,96.11,5,53.98281541920905,4h,line,break,XAUUSD.a
12099,4h-S-62418,support,96.11,5,53.98281541920905,4h,placebo,break,XAUUSD.a
12232,4h-S-62418,support,96.11,5,53.98281541920905,4h,random,hold,XAUUSD.a
12099,4h-S-62420,support,95.36,5,53.98281541920905,4h,line,break,XAUUSD.a
12099,4h-S-62420,support,95.36,5,53.98281541920905,4h,placebo,break,XAUUSD.a
7670,4h-S-62420,support,95.36,5,53.98281541920905,4h,random,break,XAUUSD.a
12100,4h-S-62436,support,86.81,4,54.561900032122665,4h,line,break,XAUUSD.a
12100,4h-S-62436,support,86.81,4,54.561900032122665,4h,placebo,break,XAUUSD.a
8718,4h-S-62436,support,86.81,4,54.561900032122665,4h,random,hold,XAUUSD.a
12102,4h-S-62437,support,88.31,4,54.988832170554765,4h,line,break,XAUUSD.a
12102,4h-S-62437,support,88.31,4,54.988832170554765,4h,placebo,break,XAUUSD.a
5483,4h-S-62437,support,88.31,4,54.988832170554765,4h,random,break,XAUUSD.a
12138,4h-S-62547,support,92.15,4,38.63764298914186,4h,line,hold,XAUUSD.a
12138,4h-S-62547,support,92.15,4,38.63764298914186,4h,placebo,break,XAUUSD.a
9568,4h-S-62547,support,92.15,4,38.63764298914186,4h,random,hold,XAUUSD.a
12138,4h-S-62540,support,80.15,3,38.63764298914186,4h,line,hold,XAUUSD.a
12138,4h-S-62540,support,80.15,3,38.63764298914186,4h,placebo,hold,XAUUSD.a
12895,4h-S-62540,support,80.15,3,38.63764298914186,4h,random,hold,XAUUSD.a
12138,4h-S-62541,support,79.8,3,38.63764298914186,4h,line,hold,XAUUSD.a
12138,4h-S-62541,support,79.8,3,38.63764298914186,4h,placebo,break,XAUUSD.a
9780,4h-S-62541,support,79.8,3,38.63764298914186,4h,random,break,XAUUSD.a
12143,4h-R-62634,resistance,82.67,7,35.25732557187378,4h,line,break,XAUUSD.a
12143,4h-R-62634,resistance,82.67,7,35.25732557187378,4h,placebo,hold,XAUUSD.a
91,4h-R-62634,resistance,82.67,7,35.25732557187378,4h,random,break,XAUUSD.a
12147,4h-R-62633,resistance,83.14,7,30.711240776194433,4h,line,break,XAUUSD.a
12147,4h-R-62633,resistance,83.14,7,30.711240776194433,4h,placebo,hold,XAUUSD.a
7202,4h-R-62633,resistance,83.14,7,30.711240776194433,4h,random,hold,XAUUSD.a
12158,4h-R-62631,resistance,88.09,4,30.09263926083467,4h,line,break,XAUUSD.a
12158,4h-R-62631,resistance,88.09,4,30.09263926083467,4h,placebo,break,XAUUSD.a
9669,4h-R-62631,resistance,88.09,4,30.09263926083467,4h,random,break,XAUUSD.a
12161,4h-R-62629,resistance,87.37,4,29.542856580194517,4h,line,break,XAUUSD.a
12161,4h-R-62629,resistance,87.37,4,29.542856580194517,4h,placebo,hold,XAUUSD.a
7875,4h-R-62629,resistance,87.37,4,29.542856580194517,4h,random,hold,XAUUSD.a
12161,4h-R-62579,resistance,85.33,5,29.542856580194517,4h,line,break,XAUUSD.a
12161,4h-R-62579,resistance,85.33,5,29.542856580194517,4h,placebo,break,XAUUSD.a
8317,4h-R-62579,resistance,85.33,5,29.542856580194517,4h,random,break,XAUUSD.a
12162,4h-R-62577,resistance,85.54,5,29.465509681609166,4h,line,break,XAUUSD.a
12162,4h-R-62577,resistance,85.54,5,29.465509681609166,4h,placebo,hold,XAUUSD.a
8100,4h-R-62577,resistance,85.54,5,29.465509681609166,4h,random,break,XAUUSD.a
12163,4h-R-62571,resistance,86.71,5,28.443687561494215,4h,line,hold,XAUUSD.a
12163,4h-R-62571,resistance,86.71,5,28.443687561494215,4h,placebo,hold,XAUUSD.a
3573,4h-R-62571,resistance,86.71,5,28.443687561494215,4h,random,hold,XAUUSD.a
12163,4h-R-62572,resistance,86.46,5,28.443687561494215,4h,line,hold,XAUUSD.a
12163,4h-R-62572,resistance,86.46,5,28.443687561494215,4h,placebo,break,XAUUSD.a
6533,4h-R-62572,resistance,86.46,5,28.443687561494215,4h,random,break,XAUUSD.a
12163,4h-R-62462,resistance,82.46,5,28.443687561494215,4h,line,break,XAUUSD.a
12163,4h-R-62462,resistance,82.46,5,28.443687561494215,4h,placebo,hold,XAUUSD.a
9922,4h-R-62462,resistance,82.46,5,28.443687561494215,4h,random,break,XAUUSD.a
12164,4h-R-62568,resistance,86.14,5,28.25056702138747,4h,line,hold,XAUUSD.a
12164,4h-R-62568,resistance,86.14,5,28.25056702138747,4h,placebo,break,XAUUSD.a
5985,4h-R-62568,resistance,86.14,5,28.25056702138747,4h,random,break,XAUUSD.a
12164,4h-R-62576,resistance,82.19,5,28.25056702138747,4h,line,hold,XAUUSD.a
12164,4h-R-62576,resistance,82.19,5,28.25056702138747,4h,placebo,hold,XAUUSD.a
6605,4h-R-62576,resistance,82.19,5,28.25056702138747,4h,random,break,XAUUSD.a
12164,4h-R-62569,resistance,81.49,4,28.25056702138747,4h,line,hold,XAUUSD.a
12164,4h-R-62569,resistance,81.49,4,28.25056702138747,4h,placebo,hold,XAUUSD.a
11020,4h-R-62569,resistance,81.49,4,28.25056702138747,4h,random,hold,XAUUSD.a
12223,4h-R-62989,resistance,98.93,4,37.91206075954059,4h,line,break,XAUUSD.a
12223,4h-R-62989,resistance,98.93,4,37.91206075954059,4h,placebo,hold,XAUUSD.a
1126,4h-R-62989,resistance,98.93,4,37.91206075954059,4h,random,hold,XAUUSD.a
12223,4h-R-62993,resistance,97.13,4,37.91206075954059,4h,line,break,XAUUSD.a
12223,4h-R-62993,resistance,97.13,4,37.91206075954059,4h,placebo,break,XAUUSD.a
2464,4h-R-62993,resistance,97.13,4,37.91206075954059,4h,random,break,XAUUSD.a
12223,4h-R-62994,resistance,96.23,4,37.91206075954059,4h,line,break,XAUUSD.a
12223,4h-R-62994,resistance,96.23,4,37.91206075954059,4h,placebo,break,XAUUSD.a
4026,4h-R-62994,resistance,96.23,4,37.91206075954059,4h,random,hold,XAUUSD.a
12223,4h-R-62996,resistance,81.08,3,37.91206075954059,4h,line,break,XAUUSD.a
12223,4h-R-62996,resistance,81.08,3,37.91206075954059,4h,placebo,hold,XAUUSD.a
2926,4h-R-62996,resistance,81.08,3,37.91206075954059,4h,random,hold,XAUUSD.a
12223,4h-R-62997,resistance,80.78,3,37.91206075954059,4h,line,break,XAUUSD.a
12223,4h-R-62997,resistance,80.78,3,37.91206075954059,4h,placebo,hold,XAUUSD.a
7572,4h-R-62997,resistance,80.78,3,37.91206075954059,4h,random,break,XAUUSD.a
12253,4h-S-63134,support,76.24,7,27.246500066820822,4h,line,break,XAUUSD.a
12253,4h-S-63134,support,76.24,7,27.246500066820822,4h,placebo,break,XAUUSD.a
1302,4h-S-63134,support,76.24,7,27.246500066820822,4h,random,break,XAUUSD.a
12256,4h-S-63125,support,85.83,5,28.22920213076003,4h,line,hold,XAUUSD.a
12256,4h-S-63125,support,85.83,5,28.22920213076003,4h,placebo,hold,XAUUSD.a
5579,4h-S-63125,support,85.83,5,28.22920213076003,4h,random,hold,XAUUSD.a
12256,4h-S-63126,support,85.33,5,28.22920213076003,4h,line,hold,XAUUSD.a
12256,4h-S-63126,support,85.33,5,28.22920213076003,4h,placebo,break,XAUUSD.a
4148,4h-S-63126,support,85.33,5,28.22920213076003,4h,random,hold,XAUUSD.a
12256,4h-S-63128,support,83.18,5,28.22920213076003,4h,line,hold,XAUUSD.a
12256,4h-S-63128,support,83.18,5,28.22920213076003,4h,placebo,break,XAUUSD.a
6595,4h-S-63128,support,83.18,5,28.22920213076003,4h,random,hold,XAUUSD.a
12265,4h-S-63126,support,84.21,6,30.090789950998833,4h,line,break,XAUUSD.a
12265,4h-S-63126,support,84.21,6,30.090789950998833,4h,placebo,hold,XAUUSD.a
2229,4h-S-63126,support,84.21,6,30.090789950998833,4h,random,hold,XAUUSD.a
12267,4h-S-63113,support,93.31,5,29.351548478157145,4h,line,hold,XAUUSD.a
