bar,line_id,role,quality,touches,atr,tf,arm,outcome,symbol
50194,15m-R-367826,resistance,85.81,4,0.0447440489756399,15m,random,break,USDJPY.a
76241,15m-R-368370,resistance,80.05,3,0.030042054761741956,15m,line,hold,USDJPY.a
76241,15m-R-368370,resistance,80.05,3,0.030042054761741956,15m,placebo,hold,USDJPY.a
116233,15m-R-368370,resistance,80.05,3,0.030042054761741956,15m,random,break,USDJPY.a
76241,15m-R-368373,resistance,79.0,3,0.030042054761741956,15m,line,hold,USDJPY.a
76241,15m-R-368373,resistance,79.0,3,0.030042054761741956,15m,placebo,hold,USDJPY.a
45537,15m-R-368373,resistance,79.0,3,0.030042054761741956,15m,random,break,USDJPY.a
76241,15m-R-368374,resistance,77.7,3,0.030042054761741956,15m,line,hold,USDJPY.a
76241,15m-R-368374,resistance,77.7,3,0.030042054761741956,15m,placebo,hold,USDJPY.a
18085,15m-R-368374,resistance,77.7,3,0.030042054761741956,15m,random,break,USDJPY.a
76299,15m-R-368816,resistance,80.23,4,0.0260585586119615,15m,line,break,USDJPY.a
76299,15m-R-368816,resistance,80.23,4,0.0260585586119615,15m,placebo,hold,USDJPY.a
158133,15m-R-368816,resistance,80.23,4,0.0260585586119615,15m,random,break,USDJPY.a
76309,15m-R-368799,resistance,81.38,3,0.028375946541666298,15m,line,break,USDJPY.a
76309,15m-R-368799,resistance,81.38,3,0.028375946541666298,15m,placebo,break,USDJPY.a
136900,15m-R-368799,resistance,81.38,3,0.028375946541666298,15m,random,hold,USDJPY.a
76309,15m-R-368800,resistance,81.03,3,0.028375946541666298,15m,line,break,USDJPY.a
76309,15m-R-368800,resistance,81.03,3,0.028375946541666298,15m,placebo,break,USDJPY.a
132545,15m-R-368800,resistance,81.03,3,0.028375946541666298,15m,random,break,USDJPY.a
76309,15m-R-368801,resistance,80.58,3,0.028375946541666298,15m,line,break,USDJPY.a
76309,15m-R-368801,resistance,80.58,3,0.028375946541666298,15m,placebo,hold,USDJPY.a
38355,15m-R-368801,resistance,80.58,3,0.028375946541666298,15m,random,hold,USDJPY.a
76309,15m-R-368802,resistance,80.18,3,0.028375946541666298,15m,line,break,USDJPY.a
76309,15m-R-368802,resistance,80.18,3,0.028375946541666298,15m,placebo,break,USDJPY.a
46978,15m-R-368802,resistance,80.18,3,0.028375946541666298,15m,random,hold,USDJPY.a
76310,15m-R-368663,resistance,58.05,3,0.03077766464583282,15m,line,break,USDJPY.a
76310,15m-R-368663,resistance,58.05,3,0.03077766464583282,15m,placebo,hold,USDJPY.a
202697,15m-R-368663,resistance,58.05,3,0.03077766464583282,15m,random,hold,USDJPY.a
76341,15m-R-368659,resistance,85.19,5,0.03023239441613862,15m,line,break,USDJPY.a
76341,15m-R-368659,resistance,85.19,5,0.03023239441613862,15m,placebo,break,USDJPY.a
74597,15m-R-368659,resistance,85.19,5,0.03023239441613862,15m,random,hold,USDJPY.a
76354,15m-R-368495,resistance,94.53,4,0.037883433939072834,15m,line,break,USDJPY.a
76354,15m-R-368495,resistance,94.53,4,0.037883433939072834,15m,placebo,hold,USDJPY.a
73273,15m-R-368495,resistance,94.53,4,0.037883433939072834,15m,random,break,USDJPY.a
76354,15m-R-368370,resistance,64.85,3,0.037883433939072834,15m,line,break,USDJPY.a
76354,15m-R-368370,resistance,64.85,3,0.037883433939072834,15m,placebo,break,USDJPY.a
96367,15m-R-368370,resistance,64.85,3,0.037883433939072834,15m,random,break,USDJPY.a
76354,15m-R-368373,resistance,63.8,3,0.037883433939072834,15m,line,break,USDJPY.a
76354,15m-R-368373,resistance,63.8,3,0.037883433939072834,15m,placebo,hold,USDJPY.a
85312,15m-R-368373,resistance,63.8,3,0.037883433939072834,15m,random,break,USDJPY.a
76391,15m-S-369193,support,94.93,5,0.051826780454752516,15m,line,hold,USDJPY.a
76391,15m-S-369193,support,94.93,5,0.051826780454752516,15m,placebo,hold,USDJPY.a
31067,15m-S-369193,support,94.93,5,0.051826780454752516,15m,random,break,USDJPY.a
76391,15m-S-369192,support,94.58,4,0.051826780454752516,15m,line,hold,USDJPY.a
76391,15m-S-369192,support,94.58,4,0.051826780454752516,15m,placebo,hold,USDJPY.a
77997,15m-S-369192,support,94.58,4,0.051826780454752516,15m,random,hold,USDJPY.a
76391,15m-S-369196,support,93.68,5,0.051826780454752516,15m,line,hold,USDJPY.a
76391,15m-S-369196,support,93.68,5,0.051826780454752516,15m,placebo,hold,USDJPY.a
190183,15m-S-369196,support,93.68,5,0.051826780454752516,15m,random,hold,USDJPY.a
76391,15m-S-369198,support,93.03,5,0.051826780454752516,15m,line,hold,USDJPY.a
76391,15m-S-369198,support,93.03,5,0.051826780454752516,15m,placebo,hold,USDJPY.a
20177,15m-S-369198,support,93.03,5,0.051826780454752516,15m,random,hold,USDJPY.a
76391,15m-S-369225,support,76.78,3,0.051826780454752516,15m,line,hold,USDJPY.a
76391,15m-S-369225,support,76.78,3,0.051826780454752516,15m,placebo,break,USDJPY.a
23392,15m-S-369225,support,76.78,3,0.051826780454752516,15m,random,break,USDJPY.a
76395,15m-S-369227,support,89.44,4,0.04781936371741557,15m,line,hold,USDJPY.a
76395,15m-S-369227,support,89.44,4,0.04781936371741557,15m,placebo,break,USDJPY.a
13951,15m-S-369227,support,89.44,4,0.04781936371741557,15m,random,break,USDJPY.a
76395,15m-S-369144,support,79.0,3,0.04781936371741557,15m,line,hold,USDJPY.a
76395,15m-S-369144,support,79.0,3,0.04781936371741557,15m,placebo,break,USDJPY.a
114420,15m-S-369144,support,79.0,3,0.04781936371741557,15m,random,hold,USDJPY.a
76395,15m-S-369219,support,78.89,3,0.04781936371741557,15m,line,hold,USDJPY.a
76395,15m-S-369219,support,78.89,3,0.04781936371741557,15m,placebo,break,USDJPY.a
117947,15m-S-369219,support,78.89,3,0.04781936371741557,15m,random,break,USDJPY.a
76395,15m-S-369145,support,78.85,3,0.04781936371741557,15m,line,hold,USDJPY.a
76395,15m-S-369145,support,78.85,3,0.04781936371741557,15m,placebo,hold,USDJPY.a
21264,15m-S-369145,support,78.85,3,0.04781936371741557,15m,random,hold,USDJPY.a
76395,15m-S-369224,support,77.19,3,0.04781936371741557,15m,line,hold,USDJPY.a
76395,15m-S-369224,support,77.19,3,0.04781936371741557,15m,placebo,break,USDJPY.a
163571,15m-S-369224,support,77.19,3,0.04781936371741557,15m,random,break,USDJPY.a
76397,15m-S-369216,support,80.8,3,0.045359553409404084,15m,line,hold,USDJPY.a
76397,15m-S-369216,support,80.8,3,0.045359553409404084,15m,placebo,hold,USDJPY.a
2786,15m-S-369216,support,80.8,3,0.045359553409404084,15m,random,break,USDJPY.a
76397,15m-S-369142,support,80.16,3,0.045359553409404084,15m,line,hold,USDJPY.a
76397,15m-S-369142,support,80.16,3,0.045359553409404084,15m,placebo,hold,USDJPY.a
148162,15m-S-369142,support,80.16,3,0.045359553409404084,15m,random,break,USDJPY.a
76397,15m-S-369143,support,79.86,3,0.045359553409404084,15m,line,hold,USDJPY.a
76397,15m-S-369143,support,79.86,3,0.045359553409404084,15m,placebo,hold,USDJPY.a
141370,15m-S-369143,support,79.86,3,0.045359553409404084,15m,random,break,USDJPY.a
76456,15m-R-369365,resistance,92.4,4,0.04785738850607237,15m,line,hold,USDJPY.a
76456,15m-R-369365,resistance,92.4,4,0.04785738850607237,15m,placebo,hold,USDJPY.a
47970,15m-R-369365,resistance,92.4,4,0.04785738850607237,15m,random,hold,USDJPY.a
76456,15m-R-369366,resistance,74.55,3,0.04785738850607237,15m,line,hold,USDJPY.a
76456,15m-R-369366,resistance,74.55,3,0.04785738850607237,15m,placebo,hold,USDJPY.a
100508,15m-R-369366,resistance,74.55,3,0.04785738850607237,15m,random,hold,USDJPY.a
76456,15m-R-369367,resistance,74.3,3,0.04785738850607237,15m,line,hold,USDJPY.a
76456,15m-R-369367,resistance,74.3,3,0.04785738850607237,15m,placebo,hold,USDJPY.a
170143,15m-R-369367,resistance,74.3,3,0.04785738850607237,15m,random,break,USDJPY.a
76463,15m-S-369539,support,80.22,3,0.06419199266205035,15m,line,hold,USDJPY.a
76463,15m-S-369539,support,80.22,3,0.06419199266205035,15m,placebo,break,USDJPY.a
103055,15m-S-369539,support,80.22,3,0.06419199266205035,15m,random,break,USDJPY.a
76463,15m-S-369540,support,79.37,3,0.06419199266205035,15m,line,hold,USDJPY.a
76463,15m-S-369540,support,79.37,3,0.06419199266205035,15m,placebo,hold,USDJPY.a
190338,15m-S-369540,support,79.37,3,0.06419199266205035,15m,random,hold,USDJPY.a
76470,15m-S-369541,support,77.44,3,0.055849115904716674,15m,line,break,USDJPY.a
76470,15m-S-369541,support,77.44,3,0.055849115904716674,15m,placebo,break,USDJPY.a
95131,15m-S-369541,support,77.44,3,0.055849115904716674,15m,random,break,USDJPY.a
76478,15m-S-369219,support,60.87,3,0.04564022479996604,15m,line,hold,USDJPY.a
76478,15m-S-369219,support,60.87,3,0.04564022479996604,15m,placebo,break,USDJPY.a
25216,15m-S-369219,support,60.87,3,0.04564022479996604,15m,random,hold,USDJPY.a
76480,15m-S-369143,support,63.25,3,0.04503672444486893,15m,line,hold,USDJPY.a
76480,15m-S-369143,support,63.25,3,0.04503672444486893,15m,placebo,hold,USDJPY.a
104979,15m-S-369143,support,63.25,3,0.04503672444486893,15m,random,hold,USDJPY.a
76566,15m-S-369861,support,72.44,3,0.07011680313460757,15m,line,hold,USDJPY.a
76566,15m-S-369861,support,72.44,3,0.07011680313460757,15m,placebo,break,USDJPY.a
206057,15m-S-369861,support,72.44,3,0.07011680313460757,15m,random,break,USDJPY.a
76627,15m-R-370237,resistance,81.85,3,0.040022555988717436,15m,line,break,USDJPY.a
76627,15m-R-370237,resistance,81.85,3,0.040022555988717436,15m,placebo,break,USDJPY.a
120850,15m-R-370237,resistance,81.85,3,0.040022555988717436,15m,random,break,USDJPY.a
76653,15m-R-370356,resistance,99.16,4,0.05532791739933253,15m,line,hold,USDJPY.a
76653,15m-R-370356,resistance,99.16,4,0.05532791739933253,15m,placebo,hold,USDJPY.a
161262,15m-R-370356,resistance,99.16,4,0.05532791739933253,15m,random,break,USDJPY.a
76653,15m-R-370357,resistance,84.41,3,0.05532791739933253,15m,line,hold,USDJPY.a
76653,15m-R-370357,resistance,84.41,3,0.05532791739933253,15m,placebo,break,USDJPY.a
198263,15m-R-370357,resistance,84.41,3,0.05532791739933253,15m,random,break,USDJPY.a
76653,15m-R-370358,resistance,84.21,3,0.05532791739933253,15m,line,hold,USDJPY.a
76653,15m-R-370358,resistance,84.21,3,0.05532791739933253,15m,placebo,hold,USDJPY.a
142243,15m-R-370358,resistance,84.21,3,0.05532791739933253,15m,random,hold,USDJPY.a
76653,15m-R-370359,resistance,83.31,3,0.05532791739933253,15m,line,hold,USDJPY.a
76653,15m-R-370359,resistance,83.31,3,0.05532791739933253,15m,placebo,break,USDJPY.a
97117,15m-R-370359,resistance,83.31,3,0.05532791739933253,15m,random,hold,USDJPY.a
76653,15m-R-370360,resistance,83.26,3,0.05532791739933253,15m,line,hold,USDJPY.a
76653,15m-R-370360,resistance,83.26,3,0.05532791739933253,15m,placebo,break,USDJPY.a
19917,15m-R-370360,resistance,83.26,3,0.05532791739933253,15m,random,hold,USDJPY.a
76653,15m-R-370365,resistance,80.56,3,0.05532791739933253,15m,line,hold,USDJPY.a
76653,15m-R-370365,resistance,80.56,3,0.05532791739933253,15m,placebo,break,USDJPY.a
91528,15m-R-370365,resistance,80.56,3,0.05532791739933253,15m,random,hold,USDJPY.a
76661,15m-R-370358,resistance,96.88,4,0.05498189859701981,15m,line,hold,USDJPY.a
76661,15m-R-370358,resistance,96.88,4,0.05498189859701981,15m,placebo,hold,USDJPY.a
68500,15m-R-370358,resistance,96.88,4,0.05498189859701981,15m,random,break,USDJPY.a
76661,15m-R-370360,resistance,95.63,4,0.05498189859701981,15m,line,hold,USDJPY.a
76661,15m-R-370360,resistance,95.63,4,0.05498189859701981,15m,placebo,break,USDJPY.a
32379,15m-R-370360,resistance,95.63,4,0.05498189859701981,15m,random,break,USDJPY.a
76662,15m-R-370356,resistance,97.59,5,0.052768905840089884,15m,line,hold,USDJPY.a
76662,15m-R-370356,resistance,97.59,5,0.052768905840089884,15m,placebo,hold,USDJPY.a
188971,15m-R-370356,resistance,97.59,5,0.052768905840089884,15m,random,hold,USDJPY.a
76671,15m-S-370431,support,81.31,3,0.040993920801101195,15m,line,break,USDJPY.a
76671,15m-S-370431,support,81.31,3,0.040993920801101195,15m,placebo,break,USDJPY.a
47120,15m-S-370431,support,81.31,3,0.040993920801101195,15m,random,hold,USDJPY.a
76671,15m-S-370432,support,81.11,3,0.040993920801101195,15m,line,break,USDJPY.a
76671,15m-S-370432,support,81.11,3,0.040993920801101195,15m,placebo,hold,USDJPY.a
173234,15m-S-370432,support,81.11,3,0.040993920801101195,15m,random,hold,USDJPY.a
76671,15m-S-370433,support,80.56,3,0.040993920801101195,15m,line,break,USDJPY.a
76671,15m-S-370433,support,80.56,3,0.040993920801101195,15m,placebo,hold,USDJPY.a
196636,15m-S-370433,support,80.56,3,0.040993920801101195,15m,random,hold,USDJPY.a
76671,15m-S-370434,support,80.36,3,0.040993920801101195,15m,line,break,USDJPY.a
76671,15m-S-370434,support,80.36,3,0.040993920801101195,15m,placebo,hold,USDJPY.a
39911,15m-S-370434,support,80.36,3,0.040993920801101195,15m,random,break,USDJPY.a
76671,15m-S-370435,support,78.96,3,0.040993920801101195,15m,line,break,USDJPY.a
76671,15m-S-370435,support,78.96,3,0.040993920801101195,15m,placebo,break,USDJPY.a
124901,15m-S-370435,support,78.96,3,0.040993920801101195,15m,random,hold,USDJPY.a
76671,15m-S-370436,support,78.46,3,0.040993920801101195,15m,line,break,USDJPY.a
76671,15m-S-370436,support,78.46,3,0.040993920801101195,15m,placebo,hold,USDJPY.a
26573,15m-S-370436,support,78.46,3,0.040993920801101195,15m,random,break,USDJPY.a
76671,15m-S-370437,support,77.96,3,0.040993920801101195,15m,line,break,USDJPY.a
76671,15m-S-370437,support,77.96,3,0.040993920801101195,15m,placebo,hold,USDJPY.a
119809,15m-S-370437,support,77.96,3,0.040993920801101195,15m,random,hold,USDJPY.a
76748,15m-R-370365,resistance,83.92,6,0.04734898170425067,15m,line,hold,USDJPY.a
76748,15m-R-370365,resistance,83.92,6,0.04734898170425067,15m,placebo,break,USDJPY.a
206676,15m-R-370365,resistance,83.92,6,0.04734898170425067,15m,random,hold,USDJPY.a
76748,15m-R-370357,resistance,79.17,5,0.04734898170425067,15m,line,hold,USDJPY.a
76748,15m-R-370357,resistance,79.17,5,0.04734898170425067,15m,placebo,break,USDJPY.a
145945,15m-R-370357,resistance,79.17,5,0.04734898170425067,15m,random,break,USDJPY.a
76749,15m-R-370360,resistance,75.61,5,0.04960976872537618,15m,line,hold,USDJPY.a
76749,15m-R-370360,resistance,75.61,5,0.04960976872537618,15m,placebo,hold,USDJPY.a
182626,15m-R-370360,resistance,75.61,5,0.04960976872537618,15m,random,hold,USDJPY.a
76898,15m-R-371345,resistance,94.65,4,0.029270683100258994,15m,line,break,USDJPY.a
76898,15m-R-371345,resistance,94.65,4,0.029270683100258994,15m,placebo,break,USDJPY.a
174838,15m-R-371345,resistance,94.65,4,0.029270683100258994,15m,random,hold,USDJPY.a
76899,15m-R-371222,resistance,74.29,3,0.02882277716452695,15m,line,break,USDJPY.a
76899,15m-R-371222,resistance,74.29,3,0.02882277716452695,15m,placebo,hold,USDJPY.a
170638,15m-R-371222,resistance,74.29,3,0.02882277716452695,15m,random,hold,USDJPY.a
76899,15m-R-371223,resistance,74.09,3,0.02882277716452695,15m,line,break,USDJPY.a
76899,15m-R-371223,resistance,74.09,3,0.02882277716452695,15m,placebo,hold,USDJPY.a
56591,15m-R-371223,resistance,74.09,3,0.02882277716452695,15m,random,hold,USDJPY.a
76903,15m-R-371229,resistance,85.85,4,0.02983999736037238,15m,line,hold,USDJPY.a
76903,15m-R-371229,resistance,85.85,4,0.02983999736037238,15m,placebo,break,USDJPY.a
34702,15m-R-371229,resistance,85.85,4,0.02983999736037238,15m,random,hold,USDJPY.a
76903,15m-R-371029,resistance,61.1,3,0.02983999736037238,15m,line,hold,USDJPY.a
76903,15m-R-371029,resistance,61.1,3,0.02983999736037238,15m,placebo,hold,USDJPY.a
104429,15m-R-371029,resistance,61.1,3,0.02983999736037238,15m,random,break,USDJPY.a
76906,15m-R-371029,resistance,87.52,4,0.03207123695362109,15m,line,break,USDJPY.a
76906,15m-R-371029,resistance,87.52,4,0.03207123695362109,15m,placebo,break,USDJPY.a
61221,15m-R-371029,resistance,87.52,4,0.03207123695362109,15m,random,hold,USDJPY.a
76925,15m-R-371025,resistance,83.12,4,0.039881436717065274,15m,line,break,USDJPY.a
76925,15m-R-371025,resistance,83.12,4,0.039881436717065274,15m,placebo,break,USDJPY.a
185629,15m-R-371025,resistance,83.12,4,0.039881436717065274,15m,random,hold,USDJPY.a
76925,15m-R-371227,resistance,79.39,4,0.039881436717065274,15m,line,break,USDJPY.a
76925,15m-R-371227,resistance,79.39,4,0.039881436717065274,15m,placebo,break,USDJPY.a
91122,15m-R-371227,resistance,79.39,4,0.039881436717065274,15m,random,break,USDJPY.a
76926,15m-R-371228,resistance,56.0,3,0.03810419123727494,15m,line,hold,USDJPY.a
76926,15m-R-371228,resistance,56.0,3,0.03810419123727494,15m,placebo,hold,USDJPY.a
186719,15m-R-371228,resistance,56.0,3,0.03810419123727494,15m,random,hold,USDJPY.a
76932,15m-S-371789,support,81.26,4,0.03868118024826528,15m,line,break,USDJPY.a
76932,15m-S-371789,support,81.26,4,0.03868118024826528,15m,placebo,hold,USDJPY.a
39367,15m-S-371789,support,81.26,4,0.03868118024826528,15m,random,break,USDJPY.a
76954,15m-S-371878,support,90.82,4,0.041999836944373925,15m,line,hold,USDJPY.a
76954,15m-S-371878,support,90.82,4,0.041999836944373925,15m,placebo,hold,USDJPY.a
152274,15m-S-371878,support,90.82,4,0.041999836944373925,15m,random,hold,USDJPY.a
76954,15m-S-371883,support,87.87,4,0.041999836944373925,15m,line,hold,USDJPY.a
76954,15m-S-371883,support,87.87,4,0.041999836944373925,15m,placebo,break,USDJPY.a
73108,15m-S-371883,support,87.87,4,0.041999836944373925,15m,random,chop,USDJPY.a
76954,15m-S-371869,support,82.27,3,0.041999836944373925,15m,line,hold,USDJPY.a
76954,15m-S-371869,support,82.27,3,0.041999836944373925,15m,placebo,hold,USDJPY.a
8015,15m-S-371869,support,82.27,3,0.041999836944373925,15m,random,hold,USDJPY.a
76954,15m-S-371872,support,80.82,3,0.041999836944373925,15m,line,hold,USDJPY.a
76954,15m-S-371872,support,80.82,3,0.041999836944373925,15m,placebo,hold,USDJPY.a
26727,15m-S-371872,support,80.82,3,0.041999836944373925,15m,random,break,USDJPY.a
76954,15m-S-371877,support,78.12,3,0.041999836944373925,15m,line,hold,USDJPY.a
76954,15m-S-371877,support,78.12,3,0.041999836944373925,15m,placebo,break,USDJPY.a
186149,15m-S-371877,support,78.12,3,0.041999836944373925,15m,random,hold,USDJPY.a
76954,15m-S-371879,support,76.62,3,0.041999836944373925,15m,line,hold,USDJPY.a
76954,15m-S-371879,support,76.62,3,0.041999836944373925,15m,placebo,break,USDJPY.a
113257,15m-S-371879,support,76.62,3,0.041999836944373925,15m,random,hold,USDJPY.a
76954,15m-S-371880,support,76.02,3,0.041999836944373925,15m,line,hold,USDJPY.a
76954,15m-S-371880,support,76.02,3,0.041999836944373925,15m,placebo,hold,USDJPY.a
181462,15m-S-371880,support,76.02,3,0.041999836944373925,15m,random,hold,USDJPY.a
76954,15m-S-371882,support,74.82,3,0.041999836944373925,15m,line,hold,USDJPY.a
76954,15m-S-371882,support,74.82,3,0.041999836944373925,15m,placebo,hold,USDJPY.a
85764,15m-S-371882,support,74.82,3,0.041999836944373925,15m,random,hold,USDJPY.a
76972,15m-S-371884,support,60.77,3,0.029550315011231707,15m,line,hold,USDJPY.a
76972,15m-S-371884,support,60.77,3,0.029550315011231707,15m,placebo,break,USDJPY.a
7392,15m-S-371884,support,60.77,3,0.029550315011231707,15m,random,hold,USDJPY.a
76973,15m-S-371882,support,77.93,5,0.02901100679614311,15m,line,hold,USDJPY.a
76973,15m-S-371882,support,77.93,5,0.02901100679614311,15m,placebo,hold,USDJPY.a
74434,15m-S-371882,support,77.93,5,0.02901100679614311,15m,random,hold,USDJPY.a
76973,15m-S-371883,support,75.88,4,0.02901100679614311,15m,line,hold,USDJPY.a
76973,15m-S-371883,support,75.88,4,0.02901100679614311,15m,placebo,hold,USDJPY.a
189921,15m-S-371883,support,75.88,4,0.02901100679614311,15m,random,break,USDJPY.a
76979,15m-S-372025,support,78.56,3,0.04300830937028124,15m,line,break,USDJPY.a
76979,15m-S-372025,support,78.56,3,0.04300830937028124,15m,placebo,hold,USDJPY.a
30734,15m-S-372025,support,78.56,3,0.04300830937028124,15m,random,hold,USDJPY.a
76979,15m-S-372026,support,77.96,3,0.04300830937028124,15m,line,break,USDJPY.a
76979,15m-S-372026,support,77.96,3,0.04300830937028124,15m,placebo,hold,USDJPY.a
38532,15m-S-372026,support,77.96,3,0.04300830937028124,15m,random,hold,USDJPY.a
76980,15m-S-371869,support,75.49,3,0.045007715843833444,15m,line,hold,USDJPY.a
76980,15m-S-371869,support,75.49,3,0.045007715843833444,15m,placebo,break,USDJPY.a
135636,15m-S-371869,support,75.49,3,0.045007715843833444,15m,random,break,USDJPY.a
76980,15m-S-371872,support,74.04,3,0.045007715843833444,15m,line,break,USDJPY.a
76980,15m-S-371872,support,74.04,3,0.045007715843833444,15m,placebo,break,USDJPY.a
114766,15m-S-371872,support,74.04,3,0.045007715843833444,15m,random,hold,USDJPY.a
76981,15m-S-371873,support,73.73,3,0.04665002185498906,15m,line,hold,USDJPY.a
76981,15m-S-371873,support,73.73,3,0.04665002185498906,15m,placebo,break,USDJPY.a
115789,15m-S-371873,support,73.73,3,0.04665002185498906,15m,random,break,USDJPY.a
77062,15m-S-372363,support,97.18,4,0.04931863821498399,15m,line,hold,USDJPY.a
77062,15m-S-372363,support,97.18,4,0.04931863821498399,15m,placebo,hold,USDJPY.a
99257,15m-S-372363,support,97.18,4,0.04931863821498399,15m,random,hold,USDJPY.a
77062,15m-S-372364,support,96.28,4,0.04931863821498399,15m,line,hold,USDJPY.a
77062,15m-S-372364,support,96.28,4,0.04931863821498399,15m,placebo,break,USDJPY.a
139259,15m-S-372364,support,96.28,4,0.04931863821498399,15m,random,break,USDJPY.a
77062,15m-S-372366,support,95.08,4,0.04931863821498399,15m,line,hold,USDJPY.a
77062,15m-S-372366,support,95.08,4,0.04931863821498399,15m,placebo,break,USDJPY.a
130155,15m-S-372366,support,95.08,4,0.04931863821498399,15m,random,break,USDJPY.a
77062,15m-S-372367,support,94.53,4,0.04931863821498399,15m,line,hold,USDJPY.a
77062,15m-S-372367,support,94.53,4,0.04931863821498399,15m,placebo,hold,USDJPY.a
199718,15m-S-372367,support,94.53,4,0.04931863821498399,15m,random,break,USDJPY.a
77062,15m-S-372369,support,93.33,4,0.04931863821498399,15m,line,hold,USDJPY.a
77062,15m-S-372369,support,93.33,4,0.04931863821498399,15m,placebo,break,USDJPY.a
51892,15m-S-372369,support,93.33,4,0.04931863821498399,15m,random,hold,USDJPY.a
77093,15m-R-372532,resistance,71.67,3,0.03427382204701287,15m,line,hold,USDJPY.a
77093,15m-R-372532,resistance,71.67,3,0.03427382204701287,15m,placebo,hold,USDJPY.a
143053,15m-R-372532,resistance,71.67,3,0.03427382204701287,15m,random,hold,USDJPY.a
77100,15m-R-372531,resistance,71.39,3,0.03246609383530163,15m,line,hold,USDJPY.a
77100,15m-R-372531,resistance,71.39,3,0.03246609383530163,15m,placebo,hold,USDJPY.a
122114,15m-R-372531,resistance,71.39,3,0.03246609383530163,15m,random,hold,USDJPY.a
77170,15m-S-372862,support,82.86,3,0.03514923025383339,15m,line,break,USDJPY.a
77170,15m-S-372862,support,82.86,3,0.03514923025383339,15m,placebo,hold,USDJPY.a
33488,15m-S-372862,support,82.86,3,0.03514923025383339,15m,random,break,USDJPY.a
77170,15m-S-372863,support,82.51,3,0.03514923025383339,15m,line,break,USDJPY.a
77170,15m-S-372863,support,82.51,3,0.03514923025383339,15m,placebo,break,USDJPY.a
23627,15m-S-372863,support,82.51,3,0.03514923025383339,15m,random,break,USDJPY.a
77170,15m-S-372864,support,81.86,3,0.03514923025383339,15m,line,break,USDJPY.a
77170,15m-S-372864,support,81.86,3,0.03514923025383339,15m,placebo,hold,USDJPY.a
19788,15m-S-372864,support,81.86,3,0.03514923025383339,15m,random,break,USDJPY.a
77171,15m-S-372865,support,94.63,4,0.03563857094998724,15m,line,break,USDJPY.a
77171,15m-S-372865,support,94.63,4,0.03563857094998724,15m,placebo,hold,USDJPY.a
209501,15m-S-372865,support,94.63,4,0.03563857094998724,15m,random,hold,USDJPY.a
77171,15m-S-372866,support,94.23,4,0.03563857094998724,15m,line,break,USDJPY.a
77171,15m-S-372866,support,94.23,4,0.03563857094998724,15m,placebo,hold,USDJPY.a
69057,15m-S-372866,support,94.23,4,0.03563857094998724,15m,random,hold,USDJPY.a
77171,15m-S-372867,support,79.23,3,0.03563857094998724,15m,line,break,USDJPY.a
77171,15m-S-372867,support,79.23,3,0.03563857094998724,15m,placebo,break,USDJPY.a
64580,15m-S-372867,support,79.23,3,0.03563857094998724,15m,random,break,USDJPY.a
77223,15m-R-373171,resistance,88.9,4,0.05736847001409322,15m,line,hold,USDJPY.a
77223,15m-R-373171,resistance,88.9,4,0.05736847001409322,15m,placebo,break,USDJPY.a
160022,15m-R-373171,resistance,88.9,4,0.05736847001409322,15m,random,hold,USDJPY.a
77223,15m-R-373172,resistance,88.1,4,0.05736847001409322,15m,line,hold,USDJPY.a
77223,15m-R-373172,resistance,88.1,4,0.05736847001409322,15m,placebo,hold,USDJPY.a
121085,15m-R-373172,resistance,88.1,4,0.05736847001409322,15m,random,hold,USDJPY.a
77223,15m-R-373173,resistance,74.3,3,0.05736847001409322,15m,line,hold,USDJPY.a
77223,15m-R-373173,resistance,74.3,3,0.05736847001409322,15m,placebo,break,USDJPY.a
184071,15m-R-373173,resistance,74.3,3,0.05736847001409322,15m,random,break,USDJPY.a
77223,15m-R-373174,resistance,74.1,3,0.05736847001409322,15m,line,hold,USDJPY.a
77223,15m-R-373174,resistance,74.1,3,0.05736847001409322,15m,placebo,break,USDJPY.a
100033,15m-R-373174,resistance,74.1,3,0.05736847001409322,15m,random,break,USDJPY.a
77223,15m-R-373178,resistance,72.3,3,0.05736847001409322,15m,line,hold,USDJPY.a
77223,15m-R-373178,resistance,72.3,3,0.05736847001409322,15m,placebo,hold,USDJPY.a
199281,15m-R-373178,resistance,72.3,3,0.05736847001409322,15m,random,hold,USDJPY.a
77223,15m-R-373179,resistance,72.0,3,0.05736847001409322,15m,line,hold,USDJPY.a
77223,15m-R-373179,resistance,72.0,3,0.05736847001409322,15m,placebo,break,USDJPY.a
70392,15m-R-373179,resistance,72.0,3,0.05736847001409322,15m,random,hold,USDJPY.a
77223,15m-R-373180,resistance,71.7,3,0.05736847001409322,15m,line,hold,USDJPY.a
77223,15m-R-373180,resistance,71.7,3,0.05736847001409322,15m,placebo,break,USDJPY.a
85540,15m-R-373180,resistance,71.7,3,0.05736847001409322,15m,random,break,USDJPY.a
77234,15m-R-373221,resistance,88.72,4,0.06438155808206154,15m,line,break,USDJPY.a
77234,15m-R-373221,resistance,88.72,4,0.06438155808206154,15m,placebo,hold,USDJPY.a
205265,15m-R-373221,resistance,88.72,4,0.06438155808206154,15m,random,break,USDJPY.a
77234,15m-R-373222,resistance,88.42,4,0.06438155808206154,15m,line,break,USDJPY.a
77234,15m-R-373222,resistance,88.42,4,0.06438155808206154,15m,placebo,break,USDJPY.a
